date	piezo	pluie	etp	debit
10/04/2016	243.92	0.2	1.8	0.43
11/04/2016	243.77	0	2.4	0.39
12/04/2016	243.59	0	2.9	0.38
13/04/2016	243.42	1.6	2	0.39
14/04/2016	243.26	3.8	1.1	0.39
15/04/2016	243.16	3.4	1.8	0.39
16/04/2016	243.04	0	2.4	0.38
17/04/2016	242.91	0.2	2.1	0.37
18/04/2016	242.76	0	2.5	0.35
19/04/2016	242.75	0	2.9	0.33
20/04/2016	242.73	2.4	2.8	0.32
21/04/2016	242.7	0	2.5	0.33
22/04/2016	242.63	0	3	0.32
23/04/2016	242.57	0	2.2	0.29
24/04/2016	242.48	0	1.9	0.27
25/04/2016	242.38	1	1.5	0.26
26/04/2016	242.28	0	2.4	0.3
27/04/2016	242.15	0.8	1.9	0.27
28/04/2016	242.02	1.2	1.9	0.26
29/04/2016	241.88	12.1	1.7	0.28
30/04/2016	241.76	0	2.9	0.34
01/05/2016	241.6	0	2	0.28
02/05/2016	241.51	1.2	2.9	0.26
03/05/2016	241.42	0	3	0.25
04/05/2016	241.32	0	3.5	0.24
05/05/2016	241.24	0	4.3	0.22
06/05/2016	241.16	0	3.7	0.22
07/05/2016	241.09	0.2	2.6	0.21
08/05/2016	241	0.8	2.8	0.2
09/05/2016	240.9	0.8	3.2	0.2
10/05/2016	240.82	1.6	2.8	0.21
11/05/2016	240.71	8.2	2	0.33
12/05/2016	240.62	0.4	1.7	0.24
13/05/2016	240.53	0	1.8	0.25
14/05/2016	240.41	0	3.1	0.26
15/05/2016	240.29	0	3	0.22
16/05/2016	240.21	0	2.7	0.2
17/05/2016	240.13	1.2	2.2	0.18
18/05/2016	240.06	1.4	2.8	0.19
19/05/2016	240	0.8	1.8	0.18
20/05/2016	239.92	0.8	2.4	0.17
21/05/2016	239.85	5.2	2.4	0.17
22/05/2016	239.81	1.2	2.2	0.16
23/05/2016	239.74	0	3.1	0.15
24/05/2016	239.68	0	3.2	0.13
25/05/2016	239.66	0.2	3.4	0.13
26/05/2016	239.62	9	2.5	0.14
27/05/2016	239.56	0.2	3.7	0.16
28/05/2016	239.51	0	3.9	0.13
29/05/2016	239.47	0	3.5	0.12
30/05/2016	239.41	0.2	4	0.11
31/05/2016	239.33	0.2	4.3	0.1
01/06/2016	239.27	0	1.5	0.1
02/06/2016	239.22	0	1.6	0.1
03/06/2016	239.18	0.2	1.5	0.11
04/06/2016	239.09	0	2.2	0.11
05/06/2016	239	0	3.8	0.11
06/06/2016	238.94	11.8	2.4	0.1
07/06/2016	238.88	0.2	3.5	0.1
08/06/2016	238.82	0.2	4.4	0.1
09/06/2016	238.81	4.2	3.7	0.11
10/06/2016	238.81	11.3	1.7	0.11
11/06/2016	238.78	2.8	2.4	0.12
12/06/2016	238.72	0.2	2.6	0.12
13/06/2016	238.71	5.8	2	0.13
14/06/2016	238.68	2.6	2.4	0.13
15/06/2016	238.66	1.2	2.7	0.14
16/06/2016	238.6	1.6	2.2	0.24
17/06/2016	238.53	4.8	3.3	0.3
18/06/2016	238.44	0	2.7	0.19
19/06/2016	238.38	3	1.6	0.15
20/06/2016	238.42	9.9	1.1	0.19
21/06/2016	238.4	0.6	2.2	0.2
22/06/2016	238.36	1.6	3.6	0.17
23/06/2016	238.36	3	1.2	0.15
24/06/2016	238.29	0	2.6	0.15
25/06/2016	238.28	0.2	3.6	0.13
26/06/2016	238.24	0	2.7	0.11
27/06/2016	238.22	0.6	3.6	0.11
28/06/2016	238.23	0.8	3	0.1
29/06/2016	238.21	2.4	1.1	0.1
30/06/2016	238.2	0.8	1.8	0.11
01/07/2016	238.15	1.6	2.3	0.11
02/07/2016	238.11	1.8	3.1	0.1
03/07/2016	238.09	0.4	2.7	0.1
04/07/2016	238.05	0.4	2.3	0.09
05/07/2016	238.04	0.2	4.1	0.09
06/07/2016	238	0	4.4	0.08
07/07/2016	237.99	0	4.6	0.07
08/07/2016	237.98	0	2.8	0.07
09/07/2016	237.93	0	3	0.07
10/07/2016	237.94	1	2.9	0.07
11/07/2016	237.91	0	3.9	0.06
12/07/2016	237.85	0.6	3.5	0.06
13/07/2016	237.8	0.2	3.6	0.06
14/07/2016	237.74	0.2	3.7	0.06
15/07/2016	237.71	0	4.2	0.05
16/07/2016	237.7	0	5.1	0.05
17/07/2016	237.7	0	5.6	0.05
18/07/2016	237.69	0	6.5	0.05
19/07/2016	237.68	0	8.2	0.04
20/07/2016	237.67	0	5	0.04
21/07/2016	237.58	0	3.3	0.04
22/07/2016	237.55	0.2	3.6	0.04
23/07/2016	237.5	0	4.1	0.05
24/07/2016	237.47	0.2	2.9	0.05
25/07/2016	237.45	0.2	4.1	0.05
26/07/2016	237.42	0	2.4	0.05
27/07/2016	237.42	1.8	1.9	0.05
28/07/2016	237.4	0.6	2	0.06
29/07/2016	237.39	1	2.7	0.06
30/07/2016	237.36	0	2.6	0.06
31/07/2016	237.32	0	4	0.05
01/08/2016	237.27	2.8	2.7	0.05
02/08/2016	237.27	0.6	2	0.05
03/08/2016	237.26	2.6	3.1	0.06
04/08/2016	237.22	0.4	2.7	0.06
05/08/2016	237.16	0.2	3.6	0.06
06/08/2016	237.1	0	3.1	0.05
07/08/2016	237.1	0	3.7	0.05
08/08/2016	237.11	0.8	3	0.05
09/08/2016	237.08	0.2	3.8	0.05
10/08/2016	237.05	0	3.1	0.05
11/08/2016	237.03	0	4.2	0.05
12/08/2016	237.02	0.4	4.5	0.04
13/08/2016	237.01	0	4.5	0.04
14/08/2016	236.99	0.4	4.4	0.04
15/08/2016	236.97	0	5.1	0.04
16/08/2016	236.97	0	5.4	0.04
17/08/2016	236.96	23.5	2.7	0.04
18/08/2016	236.92	4.2	2.4	0.06
19/08/2016	236.91	2.6	3	0.06
20/08/2016	236.85	2	3.3	0.06
21/08/2016	236.77	0	2.9	0.05
22/08/2016	236.73	0	4.1	0.05
23/08/2016	236.75	0	6	0.04
24/08/2016	236.74	1.8	2.3	0.04
25/08/2016	236.73	0	3.9	0.05
26/08/2016	236.69	0	4.3	0.04
27/08/2016	236.68	0	4.2	0.04
28/08/2016	236.65	1	2.4	0.04
29/08/2016	236.58	0.2	3.7	0.04
30/08/2016	236.56	0.2	3.4	0.04
31/08/2016	236.56	0	3.5	0.04
01/09/2016	236.52	0.2	3.5	0.04
02/09/2016	236.52	0.2	2.4	0.03
03/09/2016	236.52	2.2	3.3	0.03
04/09/2016	236.52	2	1.7	0.04
05/09/2016	236.47	0.2	2.7	0.04
06/09/2016	236.41	0.2	3.8	0.04
07/09/2016	236.43	0	5.3	0.03
08/09/2016	236.43	0	3.5	0.03
09/09/2016	236.34	0	3.1	0.03
10/09/2016	236.33	9.2	2.3	0.03
11/09/2016	236.29	0.2	2.3	0.03
12/09/2016	236.29	0.8	3.2	0.03
13/09/2016	236.28	7	1.9	0.03
14/09/2016	236.26	0	3.4	0.04
15/09/2016	236.2	4	2.2	0.03
16/09/2016	236.16	0.4	2.5	0.03
17/09/2016	236.09	0.6	2.4	0.03
18/09/2016	236.1	0	1.7	0.03
19/09/2016	236.09	0.2	1.6	0.03
20/09/2016	236.11	0	2.1	0.03
21/09/2016	236.1	0.2	2.3	0.03
22/09/2016	236.06	0.2	2	0.03
23/09/2016	236.02	0	2.2	0.03
24/09/2016	236.08	3	2.3	0.03
25/09/2016	236.08	0.4	2.5	0.03
26/09/2016	235.98	3	2.2	0.03
27/09/2016	235.98	1	0.7	0.03
28/09/2016	235.94	0	2.2	0.03
29/09/2016	235.97	1.2	1.3	0.03
30/09/2016	235.98	3	1.6	0.03
01/10/2016	235.99	0.8	1.9	0.04
02/10/2016	235.92	0.4	2.1	0.03
03/10/2016	235.84	0	2.2	0.03
04/10/2016	235.83	1.6	2.7	0.03
05/10/2016	235.83	0	2.1	0.03
06/10/2016	235.83	0.2	2.2	0.03
07/10/2016	235.82	0	1.3	0.02
08/10/2016	235.78	0.2	2	0.03
09/10/2016	235.74	0.2	1.4	0.03
10/10/2016	235.76	0.2	1.4	0.03
11/10/2016	235.76	0	2	0.03
12/10/2016	235.76	0	1.8	0.02
13/10/2016	235.77	0.2	1.7	0.02
14/10/2016	235.76	2.4	1.1	0.03
15/10/2016	235.73	12.4	0.8	0.03
16/10/2016	235.66	2.6	1.2	0.04
17/10/2016	235.59	0.6	1.6	0.03
18/10/2016	235.56	1.8	1.1	0.03
19/10/2016	235.58	0	1.2	0.03
20/10/2016	235.59	0.2	1.4	0.03
21/10/2016	235.59	0.2	1.2	0.03
22/10/2016	235.62	0.2	1.1	0.03
23/10/2016	235.65	23.4	0.3	0.04
24/10/2016	235.59	6.6	1.1	0.07
25/10/2016	235.48	0.4	0.9	0.06
26/10/2016	235.42	0.2	0.8	0.04
27/10/2016	235.41	0	0.5	0.04
28/10/2016	235.42	0.2	0.9	0.04
29/10/2016	235.44	0.2	0.7	0.03
30/10/2016	235.46	0.2	1	0.03
31/10/2016	235.44	0	2	0.03
01/11/2016	235.41	0.4	1.1	0.03
02/11/2016	235.37	0.4	0.6	0.03
03/11/2016	235.36	1.2	0.7	0.03
04/11/2016	235.39	3.4	0.6	0.03
05/11/2016	235.37	2.8	0.9	0.03
06/11/2016	235.31	6.2	1	0.05
07/11/2016	235.29	0.8	0.9	0.07
08/11/2016	235.32	10.2	0.7	0.05
09/11/2016	235.33	0.4	1.1	0.12
10/11/2016	235.21	1.6	1	0.08
11/11/2016	235.17	3.2	0.9	0.06
12/11/2016	235.19	6.8	0.1	0.08
13/11/2016	235.14	0	1.2	0.08
14/11/2016	235.09	0	0.6	0.06
15/11/2016	235.12	0.2	0.4	0.05
16/11/2016	235.17	2.4	0.6	0.05
17/11/2016	235.22	7.2	0.8	0.09
18/11/2016	235.22	5.8	1	0.31
19/11/2016	235.24	23.4	0.7	0.2
20/11/2016	235.25	18.3	0.6	0.34
21/11/2016	235.16	9.8	0.5	0.44
22/11/2016	235.08	0	0.8	0.33
23/11/2016	235	10	0.1	0.22
24/11/2016	235	0.4	0.6	0.33
25/11/2016	235.01	0	0.7	0.22
26/11/2016	235.02	0	0.4	0.17
27/11/2016	235.01	0	0.7	0.14
28/11/2016	235.02	0	1.9	0.13
29/11/2016	235	0	1.4	0.11
30/11/2016	235	0	0.7	0.1
01/12/2016	235.05	0	0.9	0.1
02/12/2016	235.08	0	0.6	0.1
03/12/2016	235.11	0	0.9	0.09
04/12/2016	235.1	0	0.6	0.09
05/12/2016	235.08	0	0.5	0.09
06/12/2016	235.04	0.2	0.1	0.09
07/12/2016	235.03	0	0.6	0.09
08/12/2016	235.04	0	0.2	0.09
09/12/2016	235.05	0	0.4	0.09
10/12/2016	235.05	0.2	0.9	0.09
11/12/2016	235.05	2.4	0.3	0.1
12/12/2016	235.05	1.4	0.1	0.1
13/12/2016	235.04	0	0.6	0.1
14/12/2016	235.06	0	0.1	0.1
15/12/2016	235.03	0.2	0.3	0.1
16/12/2016	235.02	0	0.7	0.09
17/12/2016	234.91	0	0.2	0.07
18/12/2016	234.97	0.2	0.2	0.07
19/12/2016	235.02	4.4	0.1	0.08
20/12/2016	235.02	4.6	0.1	0.11
21/12/2016	234.97	6.4	0	0.16
22/12/2016	234.94	0	0.4	0.27
23/12/2016	234.94	2.2	0.1	0.18
24/12/2016	234.93	0	0.5	0.18
25/12/2016	234.95	0.6	0.1	0.15
26/12/2016	234.95	0.4	0.7	0.15
27/12/2016	234.95	0	0.8	0.13
28/12/2016	235	0	1.2	0.11
29/12/2016	235.03	0	0.6	0.1
30/12/2016	235.11	0	0.1	0.1
31/12/2016	235.19	0.2	0	0.1
01/01/2017	235.28	0.6	0.3	0.1
02/01/2017	235.26	0	0.2	0.1
03/01/2017	235.22	0.2	0.6	0.09
04/01/2017	235.26	0	0.5	0.08
05/01/2017	235.26	0	0.9	0.08
06/01/2017	235.27	0.2	0.5	0.08
07/01/2017	235.3	0.2	0.3	0.08
08/01/2017	235.32	0.2	0.2	0.08
09/01/2017	235.41	3.6	0.1	0.08
10/01/2017	235.42	0.8	0.5	0.11
11/01/2017	235.38	0.2	0.9	0.13
12/01/2017	235.47	12.4	0.7	0.18
13/01/2017	235.4	2.6	1.2	0.34
14/01/2017	235.31	3.8	0.6	0.26
15/01/2017	235.38	1.4	0.3	0.22
16/01/2017	235.46	0.6	0.4	0.24
17/01/2017	235.56	0	0.6	0.28
18/01/2017	235.7	0	1.1	0.21
19/01/2017	235.81	0	1.6	0.18
20/01/2017	235.91	0	0.6	0.16
21/01/2017	236	0.2	0.6	0.14
22/01/2017	236.1	0	1.4	0.13
23/01/2017	236.11	0	1.7	0.13
24/01/2017	236.15	0	1.3	0.13
25/01/2017	236.28	0	1	0.12
26/01/2017	236.41	0	1	0.13
27/01/2017	236.44	5	0.2	0.14
28/01/2017	236.43	0.2	0.7	0.2
29/01/2017	236.45	2.2	0.1	0.21
30/01/2017	236.49	3.4	0.3	0.27
31/01/2017	236.54	5.2	0.3	0.28
01/02/2017	236.7	9.4	0.6	0.28
02/02/2017	236.99	8	1.3	0.33
03/02/2017	238.11	26	0.7	0.49
04/02/2017	239.5	12.6	0.7	0.63
05/02/2017	240.2	6.6	0.6	1.06
06/02/2017	240.98	5.4	0.6	0.8
07/02/2017	242.11	0.6	0.7	0.67
08/02/2017	243.12	0	1.1	0.58
09/02/2017	243.69	0.2	0.8	0.5
10/02/2017	243.99	0	0.7	0.44
11/02/2017	244.18	0	0.8	0.4
12/02/2017	244.26	1	1.1	0.38
13/02/2017	244.26	1.2	0.8	0.37
14/02/2017	244.21	1.8	1.3	0.36
15/02/2017	244.06	2	1.3	0.37
16/02/2017	243.9	0	0.6	0.34
17/02/2017	243.8	0	0.8	0.31
18/02/2017	243.73	0	1.2	0.29
19/02/2017	243.64	0.6	0.6	0.27
20/02/2017	243.54	0	0.5	0.27
21/02/2017	243.43	0	0.8	0.27
22/02/2017	243.34	0	1.4	0.26
23/02/2017	243.29	1	1.8	0.26
24/02/2017	243.18	0	1.4	0.25
25/02/2017	243.06	0	1	0.23
26/02/2017	243.01	2.8	0.9	0.23
27/02/2017	242.95	13.6	0.8	0.36
28/02/2017	242.91	8.2	1	0.48
01/03/2017	242.78	6.4	0.9	0.53
02/03/2017	242.79	2.2	1.4	0.47
03/03/2017	242.94	0.2	1.1	0.37
04/03/2017	243.07	2.2	1.3	0.21
05/03/2017	243.16	7.4	1.6	0.32
06/03/2017	243.29	3	1.8	0.43
07/03/2017	243.31	3.6	0.6	0.43
08/03/2017	243.44	1.2	0.1	0.38
09/03/2017	243.58	0.4	1.1	0.28
10/03/2017	243.75	0.2	1.4	0.31
11/03/2017	243.88	0.2	1.5	0.31
12/03/2017	243.91	5.6	0.8	0.38
13/03/2017	243.88	0.2	2.3	0.38
14/03/2017	243.85	0.2	1.1	0.34
15/03/2017	243.81	0.2	1	0.34
16/03/2017	243.81	0.2	2.4	0.33
17/03/2017	243.78	0	2.2	0.31
18/03/2017	243.69	0	1.4	0.3
19/03/2017	243.6	0	2.3	0.29
20/03/2017	243.51	1.2	1.4	0.29
21/03/2017	243.41	6.8	2.4	0.27
22/03/2017	243.33	0.4	2.2	0.24
23/03/2017	243.21	3.4	1.3	0.22
24/03/2017	243.08	0	1.6	0.23
25/03/2017	242.95	0	2.8	0.23
26/03/2017	242.88	0	2.4	0.23
27/03/2017	242.8	0	3.4	0.23
28/03/2017	242.79	0	2.3	0.23
29/03/2017	242.77	0	3.8	0.22
30/03/2017	242.73	0.2	4	0.21
31/03/2017	242.7	2.6	3.1	0.21
01/04/2017	242.65	3.8	1.9	0.21
02/04/2017	242.55	0.2	2.6	0.2
03/04/2017	242.44	0.4	2.4	0.2
04/04/2017	242.34	0	1.4	0.2
05/04/2017	242.21	0.2	2.7	0.2
06/04/2017	242.07	0.2	2.7	0.19
07/04/2017	241.94	0	2.9	0.19
08/04/2017	241.8	0	4.3	0.18
09/04/2017	241.67	0.2	4.6	0.18
10/04/2017	241.54	0.2	2.5	0.17
11/04/2017	241.42	0	2.9	0.16
12/04/2017	241.31	0	2.9	0.16
13/04/2017	241.21	0.2	2.2	0.16
14/04/2017	241.09	0	1.7	0.16
15/04/2017	240.97	0	1.7	0.16
16/04/2017	240.86	0.2	3.1	0.16
17/04/2017	240.73	0.2	2.4	0.15
18/04/2017	240.62	0	2.8	0.15
19/04/2017	240.49	0	3.3	0.14
20/04/2017	240.36	0	3.4	0.14
21/04/2017	240.27	0.2	3.7	0.13
22/04/2017	240.19	0	3.3	0.13
23/04/2017	240.11	0.2	3.7	0.13
24/04/2017	240.04	2	3.5	0.12
25/04/2017	239.99	0	2.9	0.12
26/04/2017	239.91	2.2	2.3	0.12
27/04/2017	239.83	0.4	2.4	0.12
28/04/2017	239.76	0	1.6	0.12
29/04/2017	239.69	1.8	3.7	0.12
30/04/2017	239.67	11.6	1.2	0.19
01/05/2017	239.63	2.4	2.7	0.4
02/05/2017	239.53	0.2	3.1	0.28
03/05/2017	239.43	0	2.8	0.21
04/05/2017	239.35	0	2.9	0.17
05/05/2017	239.28	18.2	3.6	0.15
06/05/2017	239.24	0	2.8	0.4
07/05/2017	239.1	0.4	2.5	0.27
08/05/2017	238.95	0	2.9	0.21
09/05/2017	238.94	0	4	0.17
10/05/2017	238.97	0.2	4.1	0.15
11/05/2017	238.97	5.4	1.4	0.14
12/05/2017	238.9	3.8	2.3	0.23
13/05/2017	238.76	5	3.2	0.21
14/05/2017	238.66	0	3.8	0.2
15/05/2017	238.55	0	3.2	0.16
16/05/2017	238.52	0.8	4.1	0.15
17/05/2017	238.55	19.6	0.9	0.29
18/05/2017	238.53	4.2	2.2	0.34
19/05/2017	238.5	1.2	2.5	0.35
20/05/2017	238.44	0.2	2.5	0.36
21/05/2017	238.42	0	3.5	0.24
22/05/2017	238.43	0.2	5.3	0.2
23/05/2017	238.35	0	2.9	0.16
24/05/2017	238.32	0.2	4.4	0.15
25/05/2017	238.35	0	5.6	0.13
26/05/2017	238.36	0	6.4	0.12
27/05/2017	238.35	0	4.7	0.1
28/05/2017	238.3	6.4	1.7	0.12
29/05/2017	238.3	0	1.9	0.12
30/05/2017	238.24	0	3.1	0.11
31/05/2017	238.18	0.2	3.6	0.1
01/06/2017	238.19	0	4.8	0.09
02/06/2017	238.19	0.2	3.9	0.09
03/06/2017	238.16	0	4.4	0.08
04/06/2017	238.12	0.8	3.1	0.07
05/06/2017	238.24	16.8	1.8	0.08
06/06/2017	238.22	3.6	3.3	0.16
07/06/2017	238.06	0	3.4	0.11
08/06/2017	238.07	0.2	2.8	0.1
09/06/2017	238.06	0	4	0.09
10/06/2017	237.98	0	4.1	0.08
11/06/2017	237.96	0.2	4.7	0.08
12/06/2017	237.92	0.2	3.2	0.07
13/06/2017	237.91	0	4.1	0.06
14/06/2017	237.91	0	5.3	0.06
15/06/2017	237.88	0.2	4.4	0.05
16/06/2017	237.8	0	4.8	0.05
17/06/2017	237.79	0	5.5	0.05
18/06/2017	237.82	0	5.7	0.04
19/06/2017	237.82	0	6.7	0.04
20/06/2017	237.81	0	6.5	0.04
21/06/2017	237.78	0.2	5.4	0.04
22/06/2017	237.75	0	4.5	0.04
23/06/2017	237.69	0.2	3.6	0.04
24/06/2017	237.69	0.6	3.8	0.04
25/06/2017	237.68	0	4	0.04
26/06/2017	237.69	0	3.7	0.04
27/06/2017	237.69	6	1.9	0.04
28/06/2017	237.71	0	3.5	0.05
29/06/2017	237.66	7.8	2.8	0.04
30/06/2017	237.59	6.2	1.4	0.08
01/07/2017	237.47	0	3.9	0.1
02/07/2017	237.42	0	3.5	0.08
03/07/2017	237.41	0	4	0.06
04/07/2017	237.44	0.2	4.9	0.05
05/07/2017	237.43	0	4.9	0.05
06/07/2017	237.43	0	5.7	0.04
07/07/2017	237.36	0	5.9	0.04
08/07/2017	237.32	0.2	5.2	0.04
09/07/2017	237.33	0	4.4	0.03
10/07/2017	237.31	0	4.2	0.03
11/07/2017	237.27	7.4	1.9	0.03
12/07/2017	237.26	0.2	2	0.04
13/07/2017	237.14	0.2	3.4	0.04
14/07/2017	237.11	0.2	3.6	0.04
15/07/2017	237.08	0	4.4	0.03
16/07/2017	237.05	0.2	2.9	0.03
17/07/2017	237.07	0.2	4.6	0.03
18/07/2017	237.1	0	5	0.03
19/07/2017	237.09	3	2.8	0.03
20/07/2017	237.01	0	4.1	0.03
21/07/2017	236.98	20.2	2	0.06
22/07/2017	236.94	2.8	2.6	0.11
23/07/2017	236.86	6.4	1.4	0.09
24/07/2017	236.82	0	4.1	0.09
25/07/2017	236.79	6.4	4.5	0.06
26/07/2017	236.81	1.2	1.8	0.07
27/07/2017	236.79	0	3.7	0.07
28/07/2017	236.74	2.8	3.2	0.05
29/07/2017	236.74	2.4	2.7	0.05
30/07/2017	236.74	0.8	3.5	0.05
31/07/2017	236.65	0.4	3.8	0.04
01/08/2017	236.62	2	3.6	0.04
02/08/2017	236.6	7.2	0.6	0.05
03/08/2017	236.61	1.2	3	0.06
04/08/2017	236.55	0.6	2.3	0.05
05/08/2017	236.51	0.2	3.8	0.04
06/08/2017	236.43	0.2	3.2	0.04
07/08/2017	236.47	1	4.1	0.03
08/08/2017	236.47	3	3.4	0.03
09/08/2017	236.43	3.6	1.7	0.04
10/08/2017	236.34	0	3.9	0.04
11/08/2017	236.32	0.4	2.8	0.03
12/08/2017	236.33	0.2	2.6	0.03
13/08/2017	236.29	0.2	4.1	0.03
14/08/2017	236.31	0	3.6	0.03
15/08/2017	236.3	0	3.9	0.03
16/08/2017	236.22	5.2	3.5	0.03
17/08/2017	236.24	0.4	2.7	0.03
18/08/2017	236.21	0.6	4.1	0.03
19/08/2017	236.14	0	3.2	0.02
20/08/2017	236.1	0.2	2.4	0.02
21/08/2017	236.13	0.2	3.1	0.03
22/08/2017	236.14	0	5.2	0.03
23/08/2017	236.12	0.2	3.9	0.02
24/08/2017	236.06	0.2	3.6	0.02
25/08/2017	236.05	0	3.5	0.02
26/08/2017	236.03	0.2	3.5	0.02
27/08/2017	236	0	4.3	0.02
28/08/2017	235.98	0	5.2	0.02
29/08/2017	235.97	0.2	4.6	0.02
30/08/2017	235.96	3.2	1.8	0.02
31/08/2017	235.89	12.8	2.5	0.02
01/09/2017	235.88	0.6	2.6	0.02
02/09/2017	235.89	3.4	3.1	0.02
03/09/2017	235.96	20.6	0.6	0.06
04/09/2017	235.94	0.4	2.3	0.05
05/09/2017	235.84	0.4	2.5	0.04
06/09/2017	235.78	0	2.9	0.04
07/09/2017	235.83	1.4	1.8	0.03
08/09/2017	235.89	11	1.1	0.04
09/09/2017	235.88	5.6	2.4	0.05
10/09/2017	235.79	1.8	1.9	0.04
11/09/2017	235.78	4.2	2.3	0.04
12/09/2017	235.69	4	1.8	0.04
13/09/2017	235.69	11	0.8	0.06
14/09/2017	235.67	0.8	2.5	0.08
15/09/2017	235.62	9.2	1.6	0.06
16/09/2017	235.63	4.4	1.6	0.11
17/09/2017	235.63	0.6	1.9	0.13
18/09/2017	235.56	0.2	2.3	0.09
19/09/2017	235.52	0.2	2.1	0.07
20/09/2017	235.56	0.4	1.8	0.05
21/09/2017	235.57	1.2	1.6	0.05
22/09/2017	235.5	0.4	1.9	0.04
23/09/2017	235.5	0.4	2.4	0.04
24/09/2017	235.49	8	0.4	0.04
25/09/2017	235.46	0	2.1	0.11
26/09/2017	235.41	0.4	1.9	0.09
27/09/2017	235.41	6.8	0.6	0.07
28/09/2017	235.4	6.2	1.3	0.08
29/09/2017	235.38	3.4	1.2	0.08
30/09/2017	235.35	1	1.7	0.08
01/10/2017	235.35	3.4	0.4	0.07
02/10/2017	235.28	3.6	1.9	0.08
03/10/2017	235.24	0.2	2.1	0.08
04/10/2017	235.21	0.2	1.8	0.06
05/10/2017	235.22	0.2	1.1	0.05
06/10/2017	235.16	0.2	1.9	0.05
07/10/2017	235.19	0.8	1.7	0.04
08/10/2017	235.19	2.8	0.7	0.05
09/10/2017	235.13	0.4	1.3	0.05
10/10/2017	235.12	0.4	1.3	0.05
11/10/2017	235.14	1.4	1.6	0.05
12/10/2017	235.07	0.4	0.9	0.05
13/10/2017	235.02	0.6	1.9	0.06
14/10/2017	235.06	0.2	1.3	0.05
15/10/2017	235.06	0	2.2	0.05
16/10/2017	235.06	0.2	1.8	0.05
17/10/2017	235.06	1.4	0.8	0.04
18/10/2017	235.06	1.4	1.5	0.05
19/10/2017	235.06	12.2	1.6	0.06
20/10/2017	235.01	7.8	1.2	0.1
21/10/2017	235	4.4	1.8	0.11
22/10/2017	234.94	0.2	1.5	0.1
23/10/2017	234.93	3.6	0.2	0.09
24/10/2017	234.9	0	1.1	0.1
25/10/2017	234.9	0.6	1.2	0.09
26/10/2017	234.88	0.2	1.2	0.08
27/10/2017	234.87	0.2	0.8	0.07
28/10/2017	234.87	0.8	0.7	0.06
29/10/2017	234.88	0.4	0.5	0.07
30/10/2017	234.84	0.2	1.2	0.07
31/10/2017	234.85	0.2	1	0.06
01/11/2017	234.87	0	1	0.06
02/11/2017	234.85	0.2	0.6	0.06
03/11/2017	234.85	5.6	0.7	0.06
04/11/2017	234.85	1	0.6	0.08
05/11/2017	234.81	5.6	1.2	0.08
06/11/2017	234.8	0	1.2	0.08
07/11/2017	234.81	7.6	1.1	0.08
08/11/2017	234.78	0.2	1.4	0.09
09/11/2017	234.77	1.2	0.1	0.08
10/11/2017	234.76	0.8	0.7	0.09
11/11/2017	234.75	6.2	0.2	0.1
12/11/2017	234.75	1.6	1.2	0.14
13/11/2017	234.73	0	1.5	0.11
14/11/2017	234.73	0.4	1	0.09
15/11/2017	234.72	0	0.9	0.09
16/11/2017	234.71	0.4	0.6	0.09
17/11/2017	234.7	0.4	0.2	0.08
18/11/2017	234.69	0.2	0.3	0.08
19/11/2017	234.68	0.2	0.6	0.08
20/11/2017	234.67	0.2	0.3	0.08
21/11/2017	234.67	0	1	0.08
22/11/2017	234.66	6.6	2.3	0.08
23/11/2017	234.66	8.2	1	0.12
24/11/2017	234.64	1.4	0.6	0.24
25/11/2017	234.63	2.8	1	0.2
26/11/2017	234.62	0.4	0.6	0.23
27/11/2017	234.61	9.4	0.4	0.19
28/11/2017	234.6	4.2	0.7	0.37
29/11/2017	234.59	3.2	0.8	0.36
30/11/2017	234.58	6	0.7	0.37
01/12/2017	234.57	1.8	1	0.36
02/12/2017	234.58	1	0.8	0.36
03/12/2017	234.58	1.4	0.2	0.32
04/12/2017	234.59	1	0.2	0.31
05/12/2017	234.63	0	0.6	0.26
06/12/2017	234.68	2	1.6	0.23
07/12/2017	234.69	7	0.6	0.28
08/12/2017	234.68	1.2	1.1	0.3
09/12/2017	234.88	22.2	1.3	0.29
10/12/2017	235.07	20.4	0.6	0.87
11/12/2017	235.86	9.8	0.8	2.42
12/12/2017	237.07	3	0.6	1.57
13/12/2017	237.61	5	0.4	1.02
14/12/2017	238	9.6	0.7	0.96
15/12/2017	238.34	1.6	1	0.98
16/12/2017	238.47	0.6	1	0.82
17/12/2017	238.68	0.4	0.7	0.87
18/12/2017	238.78	0.4	0.3	0.79
19/12/2017	238.96	0.4	0.3	0.65
20/12/2017	239.17	0.4	0	0.6
21/12/2017	239.29	0.4	0.2	0.57
22/12/2017	239.44	1.6	0.1	0.55
23/12/2017	239.56	0.8	0.2	0.54
24/12/2017	239.69	0.6	0.4	0.52
25/12/2017	239.85	11.4	0.7	0.52
26/12/2017	240.17	9.6	0.5	0.86
27/12/2017	240.74	5	1.3	0.83
28/12/2017	241.59	1	0.6	0.67
29/12/2017	242.46	10.8	0.1	0.6
30/12/2017	242.82	8.2	0	1.08
31/12/2017	243.35	16.8	0.6	1.15
01/01/2018	244.08	17.9	1.4	1.58
02/01/2018	245.03	6	0.1	1.23
03/01/2018	245.57	14.6	1.3	1.15
04/01/2018	245.98	7.2	0.5	2.13
